-0.00,-0.00,3.41,0.00,0.67
0.86,0.86,11.47,7.55,5.84
7.51,7.51,26.53,24.58,18.66
18.28,18.28,42.87,37.27,32.61
25.82,25.82,69.38,47.39,38.34
25.33,25.33,58.00,49.70,36.91
23.38,23.38,49.71,44.54,36.24
27.44,27.44,42.39,30.60,29.01
22.31,22.31,35.46,26.34,22.76
20.57,20.57,25.94,18.19,13.42
15.06,15.06,19.18,14.00,4.23
8.44,8.44,8.62,7.61,1.31
2.59,2.59,10.30,1.01,0.15
1.01,1.01,10.95,1.29,-0.00
0.06,0.06,8.81,0.40,-0.00
0.02,0.02,12.52,0.92,-0.00
0.00,0.00,4.91,-0.00,-0.00
-0.00,-0.00,7.35,-0.00,-0.00
-0.00,-0.00,9.00,0.02,-0.00
-0.00,-0.00,10.53,0.73,-0.00
-0.00,-0.00,17.61,5.52,0.84
-0.00,-0.00,19.79,6.10,1.36
0.35,0.35,13.85,3.23,0.56
5.44,5.44,18.04,5.48,1.98
7.85,7.85,17.60,8.56,3.75
14.98,14.98,23.81,19.54,16.15
20.36,20.36,35.69,28.69,25.84
27.07,27.07,67.91,33.02,35.32
23.77,23.77,58.99,41.48,41.01
20.86,20.86,51.33,34.07,37.48
26.67,26.67,43.12,20.89,30.00
25.72,25.72,35.54,16.64,20.77
24.77,24.77,27.74,9.16,12.09
20.08,20.08,21.82,2.91,7.85
11.31,11.31,20.41,5.01,5.51
4.44,4.44,17.46,2.77,2.12
2.08,2.08,12.54,0.80,0.16
0.10,0.10,16.97,1.87,1.32
-0.00,-0.00,12.04,2.14,1.84
-0.00,-0.00,14.68,1.78,0.73
-0.00,-0.00,11.88,2.21,0.43
-0.00,-0.00,8.41,0.31,0.42
-0.00,-0.00,15.90,2.21,4.70
-0.00,-0.00,8.62,0.37,1.57
-0.00,-0.00,10.91,0.27,0.19
-0.00,-0.00,8.34,0.35,0.14
1.92,1.92,13.13,0.78,1.40
7.66,7.66,15.75,2.43,2.58
12.32,12.32,18.61,9.33,8.28
17.84,17.84,27.34,23.05,19.08
25.85,25.85,46.69,30.62,29.83
26.02,26.02,66.14,41.36,38.11
23.86,23.86,56.66,39.34,40.08
27.57,27.57,49.04,30.04,37.01
29.04,29.04,40.68,19.96,30.27
26.89,26.89,32.01,17.23,20.72
21.55,21.55,27.25,8.39,11.35
17.71,17.71,21.62,8.84,5.95
7.66,7.66,12.25,3.37,2.82
3.32,3.32,14.30,0.57,0.68
0.52,0.52,17.18,1.76,2.13
0.05,0.05,19.96,3.19,5.97
0.00,0.00,14.29,1.76,3.38
0.01,0.01,14.62,0.56,1.13
-0.00,-0.00,11.05,0.51,-0.00
-0.00,-0.00,10.81,0.15,0.85
-0.00,-0.00,18.20,3.33,4.23
-0.00,-0.00,18.33,3.63,5.46
-0.00,-0.00,18.68,2.51,4.19
0.00,0.00,19.35,3.94,4.02
2.39,2.39,13.67,1.72,5.05
6.41,6.41,10.87,0.60,2.06
11.57,11.57,17.14,9.70,9.37
17.70,17.70,29.57,23.68,23.07
27.85,27.85,55.21,30.02,34.30
28.93,28.93,66.23,35.45,40.59
24.28,24.28,54.67,32.10,44.16
24.31,24.31,47.44,18.55,35.78
25.08,25.08,41.38,16.34,29.11
